#台語教典 = 教育部《臺灣閩南語常用詞辭典》 https://twblg.dict.edu.tw/
#客語教典 = 教育部《臺灣客家語常用詞辭典》 https://hakka.dict.edu.tw/
#以上為 創用CC 姓名標示-禁止改作 3.0 授權
#非屬以上兩典，標註有「再會豆腐字」 的字，來自 https://tauhu.tw/jit-tsi/ 蒐集的結果
#Char	Unicode	Big5	Memo
絨	7D68	V	台語教典、客語教典
絪	7D6A	V	台語教典
絭	7D6D	V	客語教典
絮	7D6E	V	台語教典、客語教典
統	7D71	V	台語教典、客語教典
絲	7D72	V	台語教典、客語教典
絳	7D73	V	台語教典
絹	7D79	V	台語教典
綁	7D81	V	台語教典、客語教典
綏	7D8F	V	客語教典
綑	7D91	V	客語教典
經	7D93	V	台語教典、客語教典
綜	7D9C	V	台語教典、客語教典
綠	7DA0	V	台語教典、客語教典
綢	7DA2	V	台語教典、客語教典
維	7DAD	V	台語教典、客語教典
綯	7DAF	V	客語教典
綰	7DB0	V	台語教典
綱	7DB1	V	台語教典、客語教典
網	7DB2	V	台語教典、客語教典
綴	7DB4	V	台語教典
綵	7DB5	V	台語教典、客語教典
綸	7DB8	V	台語教典
綹	7DB9	V	台語教典、客語教典
綺	7DBA	V	台語教典
綻	7DBB	V	客語教典
綽	7DBD	V	台語教典
綾	7DBE	V	台語教典、客語教典
綿	7DBF	V	台語教典、客語教典
緊	7DCA	V	台語教典、客語教典
緒	7DD2	V	台語教典、客語教典
線	7DDA	V	台語教典、客語教典
緝	7DDD	V	台語教典、客語教典
緞	7DDE	V	台語教典、客語教典
緟	7DDF	V	台語教典
締	7DE0	V	台語教典、客語教典
緣	7DE3	V	台語教典、客語教典
編	7DE8	V	台語教典、客語教典
緩	7DE9	V	台語教典、客語教典
緪	7DEA	V	客語教典
緬	7DEC	V	客語教典
緯	7DEF	V	台語教典、客語教典
練	7DF4	V	台語教典、客語教典
緻	7DFB	V	台語教典、客語教典
縈	7E08	V	客語教典
縊	7E0A	V	客語教典
縋	7E0B	V	台語教典
縐	7E10	V	台語教典、客語教典
縒	7E12	V	台語教典
縖	7E16	V	台語教典
縛	7E1B	V	台語教典、客語教典
縣	7E23	V	台語教典、客語教典
縫	7E2B	V	台語教典、客語教典
縭	7E2D	V	台語教典
縮	7E2E	V	台語教典、客語教典
縱	7E31	V	台語教典、客語教典
縷	7E37	V	客語教典
總	7E3D	V	台語教典、客語教典
績	7E3E	V	台語教典、客語教典
繁	7E41	V	台語教典、客語教典
繃	7E43	V	台語教典、客語教典
繅	7E45	V	客語教典
繆	7E46	V	台語教典、客語教典
繏	7E4F		台語教典
繐	7E50	V	台語教典
織	7E54	V	台語教典、客語教典
繚	7E5A	V	台語教典
繞	7E5E	V	台語教典、客語教典
繡	7E61	V	台語教典、客語教典
繩	7E69	V	台語教典、客語教典
繪	7E6A	V	台語教典、客語教典
繫	7E6B	V	台語教典、客語教典
繭	7E6D	V	台語教典
繳	7E73	V	台語教典、客語教典
繷	7E77	V	客語教典
繼	7E7C	V	台語教典、客語教典
繽	7E7D	V	客語教典
續	7E8C	V	台語教典、客語教典
纏	7E8F	V	台語教典、客語教典
纓	7E93	V	台語教典
纖	7E96	V	台語教典、客語教典
纜	7E9C	V	台語教典、客語教典
缸	7F38	V	台語教典、客語教典
缺	7F3A	V	台語教典、客語教典
缽	7F3D	V	台語教典、客語教典
罅	7F45	V	客語教典
罈	7F48	V	台語教典
罐	7F50	V	台語教典、客語教典
罔	7F54	V	台語教典、客語教典
罕	7F55	V	台語教典、客語教典
罟	7F5F	V	台語教典
罨	7F68	V	台語教典
罩	7F69	V	台語教典、客語教典
罪	7F6A	V	台語教典、客語教典
置	7F6E	V	台語教典、客語教典
罰	7F70	V	台語教典、客語教典
署	7F72	V	台語教典、客語教典
罵	7F75	V	台語教典、客語教典
罶	7F76	V	客語教典
罷	7F77	V	台語教典、客語教典
罹	7F79	V	客語教典
罾	7F7E	V	台語教典
羅	7F85	V	台語教典、客語教典
羊	7F8A	V	台語教典、客語教典
羌	7F8C	V	台語教典、客語教典
美	7F8E	V	台語教典、客語教典
羓	7F93		台語教典
羔	7F94	V	台語教典
羞	7F9E	V	台語教典、客語教典
群	7FA4	V	台語教典、客語教典
羨	7FA8	V	台語教典、客語教典
義	7FA9	V	台語教典、客語教典
羯	7FAF	V	台語教典
羲	7FB2	V	客語教典
羴	7FB4		客語教典
羶	7FB6	V	台語教典
羹	7FB9	V	台語教典、客語教典
羽	7FBD	V	台語教典、客語教典
翁	7FC1	V	台語教典、客語教典
翅	7FC5	V	台語教典、客語教典
翍	7FCD	V	客語教典
翎	7FCE	V	台語教典、客語教典
習	7FD2	V	台語教典、客語教典
翔	7FD4	V	台語教典
翕	7FD5	V	台語教典、客語教典
翟	7FDF	V	台語教典
翠	7FE0	V	台語教典、客語教典
翡	7FE1	V	台語教典、客語教典
翩	7FE9	V	台語教典
翰	7FF0	V	台語教典、客語教典
翱	7FF1	V	台語教典
翳	7FF3	V	台語教典
翸	7FF8	V	台語教典
翹	7FF9	V	台語教典、客語教典
翻	7FFB	V	台語教典、客語教典
翼	7FFC	V	台語教典、客語教典
耀	8000	V	台語教典、客語教典
老	8001	V	台語教典、客語教典
考	8003	V	台語教典、客語教典
者	8005	V	台語教典、客語教典
耆	8006	V	台語教典
而	800C	V	台語教典、客語教典
耍	800D	V	台語教典
耎	800E	V	台語教典
耐	8010	V	台語教典、客語教典
耕	8015	V	台語教典、客語教典
耖	8016	V	客語教典
耗	8017	V	客語教典
耘	8018	V	台語教典、客語教典
耙	8019	V	台語教典、客語教典
耞	801E	V	台語教典
耳	8033	V	台語教典、客語教典
耶	8036	V	台語教典、客語教典
耽	803D	V	台語教典、客語教典
耿	803F	V	台語教典、客語教典
聆	8046	V	台語教典、客語教典
聊	804A	V	台語教典、客語教典
聖	8056	V	台語教典、客語教典
聘	8058	V	台語教典、客語教典
聚	805A	V	台語教典、客語教典
聞	805E	V	台語教典、客語教典
聬	806C	V	台語教典
聯	806F	V	台語教典、客語教典
聰	8070	V	台語教典、客語教典
聲	8072	V	台語教典、客語教典
聳	8073	V	台語教典、客語教典
聶	8076	V	台語教典
職	8077	V	台語教典、客語教典
聽	807D	V	台語教典、客語教典
聾	807E	V	台語教典、客語教典
聿	807F	V	台語教典
肄	8084	V	客語教典
肅	8085	V	台語教典、客語教典
肆	8086	V	台語教典、客語教典
肇	8087	V	台語教典、客語教典
肉	8089	V	台語教典、客語教典
肋	808B	V	台語教典
肌	808C	V	台語教典
肓	8093	V	台語教典
肖	8096	V	台語教典、客語教典
肘	8098	V	台語教典
肚	809A	V	台語教典、客語教典
肛	809B	V	台語教典
肝	809D	V	台語教典、客語教典
股	80A1	V	台語教典、客語教典
肢	80A2	V	台語教典、客語教典
肥	80A5	V	台語教典、客語教典
肨	80A8		台語教典、客語教典
肩	80A9	V	台語教典、客語教典
肪	80AA	V	客語教典
肭	80AD	V	台語教典
肯	80AF	V	台語教典、客語教典
肱	80B1	V	台語教典
育	80B2	V	台語教典、客語教典
肴	80B4	V	台語教典
肺	80BA	V	台語教典、客語教典
胃	80C3	V	台語教典、客語教典
背	80CC	V	台語教典、客語教典
胎	80CE	V	台語教典、客語教典
胐	80D0	V	客語教典
胖	80D6	V	台語教典、客語教典
胗	80D7	V	客語教典
胘	80D8	V	台語教典
胚	80DA	V	台語教典、客語教典
胛	80DB	V	台語教典、客語教典
胞	80DE	V	台語教典、客語教典
胠	80E0	V	客語教典
胡	80E1	V	台語教典、客語教典
胤	80E4	V	客語教典
胥	80E5	V	客語教典
胭	80ED	V	台語教典、客語教典
胮	80EE		台語教典、客語教典
胰	80F0	V	台語教典、客語教典
胱	80F1	V	台語教典、客語教典
胲	80F2	V	客語教典
胳	80F3	V	台語教典、客語教典
胴	80F4	V	台語教典
胸	80F8	V	台語教典、客語教典
能	80FD	V	台語教典、客語教典
胿	80FF		台語教典
脂	8102	V	台語教典、客語教典
脅	8105	V	台語教典、客語教典
脆	8106	V	台語教典、客語教典
脈	8108	V	台語教典、客語教典
脊	810A	V	台語教典
脖	8116	V	客語教典
脛	811B	V	客語教典
脢	8122	V	客語教典
脣	8123	V	台語教典、客語教典
脥	8125	V	客語教典
脧	8127	V	客語教典
脩	8129	V	客語教典
脫	812B	V	台語教典、客語教典
脬	812C	V	台語教典
脯	812F	V	台語教典、客語教典
脰	8130	V	台語教典
脹	8139	V	台語教典、客語教典
脽	813D	V	台語教典
脾	813E	V	台語教典、客語教典
腈	8148		客語教典
腋	814B	V	台語教典
腌	814C	V	台語教典
腍	814D	V	客語教典
腎	814E	V	台語教典、客語教典
腐	8150	V	台語教典、客語教典
腑	8151	V	台語教典、客語教典
腔	8154	V	台語教典、客語教典
腕	8155	V	台語教典、客語教典
腡	8161	V	台語教典、客語教典
腥	8165	V	台語教典、客語教典
腦	8166	V	台語教典、客語教典
腩	8169	V	台語教典
腫	816B	V	台語教典、客語教典
腮	816E	V	台語教典、客語教典
腰	8170	V	台語教典、客語教典
腱	8171	V	台語教典、客語教典
腳	8173	V	台語教典、客語教典
腸	8178	V	台語教典、客語教典
腹	8179	V	台語教典、客語教典
腺	817A	V	客語教典
腿	817F	V	台語教典、客語教典
膀	8180	V	台語教典、客語教典
膁	8181		台語教典、客語教典
膈	8188	V	台語教典、客語教典
膊	818A	V	客語教典
膋	818B	V	台語教典
膎	818E		台語教典
膏	818F	V	台語教典、客語教典
膕	8195	V	客語教典
膘	8198	V	客語教典
膚	819A	V	台語教典、客語教典
膛	819B	V	客語教典
膜	819C	V	台語教典、客語教典
膝	819D	V	台語教典、客語教典
膠	81A0	V	台語教典、客語教典
膣	81A3	V	台語教典、客語教典
膦	81A6	V	客語教典
膨	81A8	V	台語教典、客語教典
膩	81A9	V	台語教典、客語教典
膭	81AD		台語教典
膳	81B3	V	客語教典
膽	81BD	V	台語教典、客語教典
膿	81BF	V	台語教典、客語教典
臀	81C0	V	客語教典
臁	81C1		台語教典
臆	81C6	V	台語教典
臉	81C9	V	台語教典、客語教典
臊	81CA	V	台語教典、客語教典
臌	81CC	V	客語教典
臍	81CD	V	台語教典、客語教典
臘	81D8	V	台語教典、客語教典
臟	81DF	V	台語教典、客語教典
臢	81E2	V	台語教典
臣	81E3	V	台語教典、客語教典
臥	81E5	V	台語教典、客語教典
臧	81E7	V	台語教典
臨	81E8	V	台語教典、客語教典
自	81EA	V	台語教典、客語教典
臭	81ED	V	台語教典、客語教典
至	81F3	V	台語教典、客語教典
致	81F4	V	台語教典、客語教典
臺	81FA	V	台語教典、客語教典
臻	81FB	V	客語教典
臼	81FC	V	台語教典、客語教典
臽	81FD		客語教典
舀	8200	V	台語教典、客語教典
舂	8202	V	台語教典、客語教典
舅	8205	V	台語教典、客語教典
與	8207	V	台語教典、客語教典
興	8208	V	台語教典、客語教典
舉	8209	V	台語教典、客語教典
舊	820A	V	台語教典、客語教典
舌	820C	V	台語教典、客語教典
舍	820D	V	台語教典、客語教典
舐	8210	V	台語教典、客語教典
舒	8212	V	台語教典、客語教典
舔	8214	V	客語教典
舖	8216	V	台語教典
舜	821C	V	台語教典、客語教典
舞	821E	V	台語教典、客語教典
舟	821F	V	台語教典、客語教典
舢	8222	V	台語教典、客語教典
舨	8228	V	台語教典
航	822A	V	台語教典、客語教典
般	822C	V	台語教典、客語教典
舵	8235	V	台語教典、客語教典
舶	8236	V	客語教典
舷	8237	V	台語教典
船	8239	V	台語教典、客語教典
舺	823A	V	台語教典
艇	8247	V	台語教典、客語教典
艋	824B	V	台語教典
艙	8259	V	台語教典、客語教典
艚	825A	V	台語教典
艦	8266	V	台語教典、客語教典
良	826F	V	台語教典、客語教典
艱	8271	V	台語教典、客語教典
色	8272	V	台語教典、客語教典
艷	8277	V	台語教典
艾	827E	V	台語教典、客語教典
芋	828B	V	台語教典、客語教典
芍	828D	V	台語教典、客語教典
芎	828E	V	台語教典、客語教典
芒	8292	V	台語教典、客語教典
芙	8299	V	台語教典、客語教典
芝	829D	V	台語教典、客語教典
芟	829F	V	台語教典
芡	82A1	V	台語教典
芥	82A5	V	台語教典、客語教典
芫	82AB	V	台語教典
芬	82AC	V	台語教典、客語教典
芭	82AD	V	台語教典、客語教典
芯	82AF	V	客語教典
花	82B1	V	台語教典、客語教典
芳	82B3	V	台語教典、客語教典
芷	82B7	V	台語教典、客語教典
芹	82B9	V	台語教典、客語教典
芽	82BD	V	台語教典、客語教典
苑	82D1	V	台語教典
苒	82D2	V	台語教典
苓	82D3	V	台語教典、客語教典
苔	82D4	V	台語教典、客語教典
苗	82D7	V	台語教典、客語教典
苛	82DB	V	台語教典、客語教典
苞	82DE	V	台語教典、客語教典
苟	82DF	V	台語教典、客語教典
苣	82E3	V	客語教典
若	82E5	V	台語教典、客語教典
苦	82E6	V	台語教典、客語教典
苧	82E7	V	台語教典、客語教典
英	82F1	V	台語教典、客語教典
苳	82F3	V	台語教典
苴	82F4	V	台語教典
苻	82FB	V	台語教典
茂	8302	V	台語教典、客語教典
范	8303	V	台語教典、客語教典
茄	8304	V	台語教典、客語教典
茅	8305	V	台語教典、客語教典
茈	8308	V	台語教典
茉	8309	V	台語教典、客語教典
茫	832B	V	台語教典、客語教典
茭	832D	V	台語教典、客語教典
茯	832F	V	台語教典、客語教典
茱	8331	V	台語教典、客語教典
茲	8332	V	客語教典
茴	8334	V	客語教典
茵	8335	V	台語教典
茶	8336	V	台語教典、客語教典
茸	8338	V	台語教典、客語教典
荀	8340	V	台語教典、客語教典
荇	8347	V	台語教典
草	8349	V	台語教典、客語教典
荊	834A	V	台語教典、客語教典
荍	834D	V	台語教典
荏	834F	V	台語教典
荐	8350	V	台語教典、客語教典
荒	8352	V	台語教典、客語教典
荔	8354	V	台語教典、客語教典
荖	8356	V	台語教典
荳	8373	V	台語教典
荷	8377	V	台語教典、客語教典
荼	837C	V	客語教典
荽	837D	V	台語教典
莉	8389	V	台語教典、客語教典
莊	838A	V	台語教典、客語教典
莎	838E	V	台語教典、客語教典
莒	8392	V	台語教典、客語教典
莓	8393	V	台語教典、客語教典
莖	8396	V	台語教典、客語教典
莢	83A2	V	台語教典、客語教典
莧	83A7	V	台語教典、客語教典
莫	83AB	V	台語教典、客語教典
莽	83BD	V	台語教典、客語教典
莿	83BF	V	台語教典
菁	83C1	V	台語教典、客語教典
菅	83C5	V	台語教典、客語教典
菇	83C7	V	台語教典、客語教典
菊	83CA	V	台語教典、客語教典
菌	83CC	V	台語教典、客語教典
菖	83D6	V	台語教典
菜	83DC	V	台語教典、客語教典
菝	83DD	V	台語教典
菠	83E0	V	台語教典
菣	83E3	V	客語教典
菩	83E9	V	台語教典、客語教典
華	83EF	V	台語教典、客語教典
菱	83F1	V	台語教典、客語教典
菲	83F2	V	台語教典、客語教典
菸	83F8	V	客語教典
萃	8403	V	客語教典
萄	8404	V	台語教典、客語教典
萊	840A	V	台語教典、客語教典
萋	840B	V	客語教典
萍	840D	V	台語教典、客語教典
萎	840E	V	台語教典
萣	8423	V	台語教典
萬	842C	V	台語教典、客語教典
萵	8435	V	台語教典、客語教典
萸	8438	V	客語教典
落	843D	V	台語教典、客語教典
葉	8449	V	台語教典、客語教典
著	8457	V	台語教典、客語教典
葛	845B	V	台語教典、客語教典
葡	8461	V	台語教典、客語教典
董	8463	V	台語教典、客語教典
葩	8469	V	台語教典
葫	846B	V	台語教典、客語教典
葬	846C	V	台語教典、客語教典
葵	8475	V	台語教典、客語教典
葷	8477	V	客語教典
蒂	8482	V	台語教典、客語教典
蒐	8490	V	客語教典
蒔	8494	V	客語教典
蒙	8499	V	台語教典、客語教典
蒜	849C	V	台語教典、客語教典
蒞	849E	V	客語教典
蒡	84A1	V	台語教典
蒲	84B2	V	台語教典、客語教典
蒸	84B8	V	台語教典、客語教典
蒼	84BC	V	台語教典、客語教典
蒿	84BF	V	台語教典、客語教典
蓁	84C1	V	台語教典
蓄	84C4	V	台語教典、客語教典
蓆	84C6	V	台語教典、客語教典
蓉	84C9	V	台語教典、客語教典
蓊	84CA	V	客語教典
蓋	84CB	V	台語教典、客語教典
蓑	84D1	V	台語教典、客語教典
蓪	84EA	V	台語教典
蓬	84EC	V	台語教典、客語教典
蓮	84EE	V	台語教典、客語教典
蓼	84FC	V	客語教典
蔑	8511	V	台語教典、客語教典
蔓	8513	V	台語教典
蔔	8514	V	客語教典
蔗	8517	V	台語教典、客語教典
蔚	851A	V	台語教典
蔡	8521	V	台語教典、客語教典
蔣	8523	V	台語教典、客語教典
蔥	8525	V	台語教典、客語教典
蔫	852B	V	台語教典
蔬	852C	V	台語教典、客語教典
蔭	852D	V	台語教典、客語教典
蔽	853D	V	台語教典、客語教典
蕃	8543	V	台語教典、客語教典
蕉	8549	V	台語教典、客語教典
蕊	854A	V	台語教典、客語教典
蕎	854E	V	台語教典
蕒	8552		客語教典
蕗	8557	V	台語教典
蕘	8558	V	台語教典
蕨	8568	V	台語教典、客語教典
蕩	8569	V	台語教典、客語教典
蕭	856D	V	台語教典、客語教典
蕳	8573		再會豆腐字：台語教典附錄
蕹	8579	V	台語教典、客語教典
蕾	857E	V	台語教典、客語教典
薁	8581	V	台語教典
薄	8584	V	台語教典、客語教典
薅	8585	V	台語教典
薇	8587	V	台語教典、客語教典
薈	8588	V	台語教典
薏	858F	V	台語教典
薐	8590	V	台語教典
薑	8591	V	台語教典、客語教典
薔	8594	V	台語教典、客語教典
薛	859B	V	台語教典、客語教典
薟	859F	V	台語教典
薦	85A6	V	台語教典、客語教典
薩	85A9	V	台語教典、客語教典
薪	85AA	V	台語教典、客語教典
薯	85AF	V	台語教典、客語教典
薰	85B0	V	台語教典
薸	85B8	V	台語教典、客語教典
薺	85BA	V	台語教典、客語教典
藃	85C3	V	台語教典
藉	85C9	V	台語教典
